doc_id,archetype,signup_date,job_title,specialty,practice_type,practice_size,signup_source,self_reported_goal,plan_type,base_engagement,skepticism,error_tolerance,fatigue_sensitivity,invite_colleague_prob,churn_risk
doc_06198,skeptical_senior,2024-01-27T08:00:00,GP,Paediatrics,Solo,20+,organic,compliance,trial,0.35944867838860756,0.8174205502815116,0.09626465314564808,0.9240775122831554,0.5736892901662463,0.5528443779051159
doc_06199,passive_tryer,2024-01-14T08:00:00,Nurse Practitioner,Psychiatry,Large Hospital,6-20,referral,colleague_recommended,trial,0.2624033765935281,0.6336025524595601,0.25106721829369527,0.8987914954177342,0.12439721536281585,0.7176628612368767
doc_06200,skeptical_senior,2024-01-02T08:00:00,GP,Neurology,Small Clinic,20+,conference,save_time,trial,0.4354236079901488,0.6967565351418348,0.33299553828238093,0.7430116076221962,0.5150610792914104,0.5418748527062498
doc_06201,busy_registrar,2024-01-16T08:00:00,Registrar,Cardiology,Small Clinic,6-20,conference,better_notes,starter,0.6541125863430162,0.3486553723255521,0.589825244165073,0.41845038949287233,0.22852114279273433,0.3660619672113295
doc_06202,busy_registrar,2024-01-01T08:00:00,Registrar,Neurology,Solo,1,organic,better_notes,trial,0.5588170290039934,0.32114639676885304,0.5410594028744766,0.4310341119278838,0.3750715387583562,0.3438733855326711
doc_06203,early_adopter,2024-01-03T08:00:00,GP,General Practice,Solo,20+,colleague_invite,save_time,trial,0.8131835090474148,0.03250835496543427,0.6046852404848486,0.13352177736407644,0.52240954363199,0.14100263573859656
doc_06204,busy_registrar,2024-01-05T08:00:00,Registrar,Orthopaedics,Large Hospital,1,conference,colleague_recommended,trial,0.6316290894051539,0.4036860246833555,0.526575025236341,0.5438348449537257,0.29650918074079163,0.38873991167509764
doc_06205,champion,2024-01-26T08:00:00,GP,General Practice,Solo,2-5,paid_ad,colleague_recommended,trial,0.906401059035162,0.07939530254133521,0.8221419544416237,0.1385088435628155,0.6464230289649998,0.0
doc_06206,passive_tryer,2024-01-18T08:00:00,Registrar,Cardiology,Telehealth,2-5,organic,colleague_recommended,trial,0.27210463097331494,0.7398107198540512,0.12028641864862057,0.7640444298415098,0.12975427718753074,0.7238557598268104
doc_06207,champion,2024-01-08T08:00:00,GP,General Practice,Small Clinic,2-5,paid_ad,compliance,trial,0.9215858594643428,0.09632179613175319,0.9756292311817693,0.2028846540177828,0.7909542946435122,0.0
doc_06208,skeptical_senior,2024-01-27T08:00:00,Specialist,General Practice,Solo,2-5,referral,curiosity,trial,0.4109224901171321,0.6827712628460495,0.15766102895077733,0.9064529525657802,0.5332160492571177,0.5286918677344683
doc_06209,passive_tryer,2024-01-14T08:00:00,Specialist,Psychiatry,Solo,20+,paid_ad,compliance,trial,0.1808780855420552,0.5890758509898412,0.29045106820085614,0.9646779978370866,0.006283722770367295,0.6743742980986085
doc_06210,skeptical_senior,2024-01-16T08:00:00,GP,Oncology,Telehealth,20+,paid_ad,compliance,starter,0.30366670788212663,0.9292124694488765,0.3366829060642494,0.9529295356980451,0.518376829605041,0.5748906059565356
doc_06211,skeptical_senior,2024-01-21T08:00:00,GP,General Practice,Telehealth,1,referral,colleague_recommended,trial,0.2913415707800089,0.9329092359828194,0.27416068034244845,0.6744546265149984,0.5439358989985855,0.6034692689080254
doc_06212,passive_tryer,2024-01-01T08:00:00,GP,Psychiatry,Large Hospital,2-5,organic,better_notes,starter,0.38964397547983876,0.6157405554352052,0.039079261252366645,0.8700168227397678,0.18055331463615532,0.8585191009403824
doc_06213,skeptical_senior,2024-01-04T08:00:00,Specialist,Neurology,Large Hospital,20+,colleague_invite,save_time,trial,0.2825975896892319,0.9443616479351167,0.23592730058935166,0.9382901641439381,0.5608326693076493,0.6612811373110139
doc_06214,passive_tryer,2024-01-18T08:00:00,Physician Associate,Paediatrics,Small Clinic,20+,conference,curiosity,starter,0.34057197723330584,0.5112058592164341,0.13785941484745565,0.8435409744307896,0.1784578611456365,0.7989767341801237
doc_06215,busy_registrar,2024-01-11T08:00:00,Registrar,Radiology,Telehealth,6-20,referral,save_time,trial,0.4861081247976578,0.35023765203061996,0.5899997040941997,0.518824422896031,0.2530404125635054,0.44438962835880524
doc_06216,early_adopter,2024-01-29T08:00:00,Registrar,General Practice,Large Hospital,20+,organic,curiosity,trial,0.7709316170871195,0.07306660060030995,0.6590100411738296,0.10173995683907369,0.44251812860310846,0.124877103644676
doc_06217,passive_tryer,2024-01-02T08:00:00,Specialist,Cardiology,Telehealth,1,referral,compliance,starter,0.2633676198059431,0.5680494484062232,0.14598033696845208,0.9188548915032907,0.16106052680059119,0.726405801384288
doc_06218,passive_tryer,2024-01-04T08:00:00,Registrar,Oncology,Large Hospital,20+,organic,better_notes,starter,0.19022888707315033,0.6259587048789749,0.184217095994263,0.9257148210780015,0.1262346740474225,0.7318862033592576
doc_06219,skeptical_senior,2024-01-07T08:00:00,Specialist,Orthopaedics,Small Clinic,1,conference,better_notes,pro,0.4743200757759928,0.6586816431481399,0.17004504110951496,0.9556873998619325,0.5542596359636309,0.5535959566514949
doc_06220,skeptical_senior,2024-01-06T08:00:00,Specialist,Cardiology,Telehealth,1,conference,save_time,starter,0.34383833043885825,0.6940741642856255,0.24878137757117416,0.7325834818506435,0.527186897803025,0.5385010301412788
doc_06221,busy_registrar,2024-01-05T08:00:00,Registrar,General Practice,Large Hospital,1,paid_ad,save_time,starter,0.35014513164840655,0.1446826726439138,0.38563478871028056,0.4689615429386509,0.3179984571047023,0.43309750303166755
doc_06222,busy_registrar,2024-01-12T08:00:00,Registrar,General Practice,Solo,20+,colleague_invite,compliance,pro,0.4921330707896246,0.3238876594562872,0.5546647314325153,0.5125526409540236,0.24857854588795472,0.4246930317387018
doc_06223,busy_registrar,2024-01-18T08:00:00,Registrar,Neurology,Large Hospital,2-5,referral,colleague_recommended,trial,0.42671311319797156,0.25143511542440405,0.4838668348120559,0.47639238586095123,0.24223223787120704,0.3636836437660209
doc_06224,busy_registrar,2024-01-13T08:00:00,Registrar,Orthopaedics,Telehealth,2-5,organic,save_time,trial,0.5077810718811905,0.3808337996299129,0.5468404922434673,0.4229366569804442,0.24527382055784935,0.30525488981145266
doc_06225,passive_tryer,2024-01-05T08:00:00,GP,Radiology,Large Hospital,6-20,referral,compliance,pro,0.2458194577942647,0.6893407771229707,0.13795666118177355,0.9074315227343339,0.1457725090420887,0.722873107878668
doc_06226,busy_registrar,2024-01-07T08:00:00,Registrar,Dermatology,Telehealth,20+,organic,better_notes,pro,0.6106503171419593,0.2961246214981091,0.5464947463710725,0.5531023220577259,0.2462292461393929,0.5149221645013163
doc_06227,skeptical_senior,2024-01-07T08:00:00,Specialist,Neurology,Small Clinic,2-5,organic,better_notes,trial,0.36603145848927354,0.8197859850610354,0.21994487974740018,0.7944553850032182,0.5818828355893896,0.520963253057161
doc_06228,busy_registrar,2024-01-05T08:00:00,Registrar,Cardiology,Large Hospital,20+,conference,better_notes,starter,0.48109266608341694,0.338921973734293,0.5446806135637492,0.4477186607687458,0.18054010101615345,0.38594828791376423
doc_06229,passive_tryer,2024-01-03T08:00:00,Nurse Practitioner,Radiology,Small Clinic,1,conference,compliance,trial,0.14850071254886757,0.5674130286573241,0.17586576888205954,0.8025163619755484,0.11361381491384467,0.7815792356784336
doc_06230,busy_registrar,2024-01-20T08:00:00,Registrar,Neurology,Telehealth,6-20,colleague_invite,save_time,trial,0.5576887659977281,0.36934714166989585,0.5903623080375955,0.34995889189481255,0.35751006247553446,0.3455502185007052
doc_06231,champion,2024-01-25T08:00:00,Specialist,Cardiology,Solo,6-20,colleague_invite,curiosity,trial,0.99,0.0,0.8376042454662553,0.05296185710327403,0.6875098181558041,0.006543504015944029
doc_06232,busy_registrar,2024-01-02T08:00:00,Registrar,Paediatrics,Large Hospital,6-20,conference,compliance,starter,0.5851956193924369,0.19103194080146213,0.6167952446701093,0.5768757848197699,0.21222125459895,0.4654623217569872
doc_06233,passive_tryer,2024-01-09T08:00:00,Specialist,Emergency,Small Clinic,20+,paid_ad,colleague_recommended,trial,0.24367481034576563,0.5675516845392387,0.07864686181973086,0.90345748263548,0.0517061039264855,0.7396288778842459
doc_06234,skeptical_senior,2024-01-23T08:00:00,GP,General Practice,Small Clinic,2-5,colleague_invite,curiosity,starter,0.403552512775245,0.6513048067677101,0.10341833985567324,0.9672965169462592,0.544577896420062,0.6553790117649453
doc_06235,passive_tryer,2024-01-26T08:00:00,GP,Psychiatry,Large Hospital,6-20,colleague_invite,compliance,pro,0.16367707951247193,0.4419638261632445,0.3347615186877956,0.8713088505012087,0.14178260190049466,0.5926155689439078
doc_06236,skeptical_senior,2024-01-09T08:00:00,GP,Paediatrics,Small Clinic,1,paid_ad,save_time,trial,0.2997626382069039,0.6932867957520913,0.2501534614687582,1.0,0.5326718908092091,0.5590470365968127
doc_06237,skeptical_senior,2024-01-14T08:00:00,Specialist,Paediatrics,Telehealth,1,colleague_invite,compliance,trial,0.37402696782073513,0.7191897373959252,0.3001432952691669,0.7959451791065882,0.4870410366110541,0.562720970898181
doc_06238,busy_registrar,2024-01-13T08:00:00,Registrar,Cardiology,Telehealth,20+,paid_ad,better_notes,starter,0.4321941599606737,0.2438716974994839,0.39085795046374583,0.5071410975392672,0.2840445149306407,0.33044122783908153
doc_06239,passive_tryer,2024-01-14T08:00:00,Registrar,Radiology,Telehealth,2-5,conference,colleague_recommended,starter,0.219345619570516,0.8336676924479316,0.20882401691138358,0.7923247602292123,0.16197705920003824,0.6333943753261827
doc_06240,skeptical_senior,2024-01-03T08:00:00,Specialist,Oncology,Small Clinic,6-20,referral,colleague_recommended,trial,0.40562722196903783,0.7843285580778883,0.2516402314167227,0.7722016079920875,0.5471890570762344,0.5275627407094157
doc_06241,busy_registrar,2024-01-13T08:00:00,Registrar,Dermatology,Large Hospital,2-5,conference,compliance,trial,0.5120982129714444,0.20419488277281392,0.4499301505502451,0.5911574049723303,0.23249290885233637,0.34489966547275885
doc_06242,passive_tryer,2024-01-01T08:00:00,GP,Oncology,Telehealth,6-20,conference,compliance,trial,0.22329607088770662,0.6405952269238591,0.17255326323142556,0.8414988409288202,0.11478921910945493,0.6818805129657239
doc_06243,early_adopter,2024-01-17T08:00:00,Specialist,Radiology,Solo,20+,colleague_invite,colleague_recommended,trial,0.843679632128747,0.06913022913223503,0.6796460823171204,0.31843587975023424,0.49060261200703015,0.1765750987610415
doc_06244,skeptical_senior,2024-01-14T08:00:00,Specialist,Paediatrics,Telehealth,6-20,organic,better_notes,starter,0.4600459372378575,0.8046849708036818,0.14617912077194253,0.7681061879871083,0.5504267734924434,0.5310618495293593
doc_06245,skeptical_senior,2024-01-22T08:00:00,Specialist,Cardiology,Telehealth,2-5,conference,colleague_recommended,starter,0.41533567069670496,0.8441036924363989,0.12393686010936383,0.9875133190675803,0.6208281330063292,0.5231730639529069
doc_06246,early_adopter,2024-01-24T08:00:00,Specialist,Emergency,Solo,1,colleague_invite,compliance,trial,0.7859054615040596,0.018251553665800047,0.6078081592217403,0.16687001485403768,0.4178259654731794,0.21753612835291763
doc_06247,busy_registrar,2024-01-06T08:00:00,Registrar,Orthopaedics,Small Clinic,6-20,colleague_invite,compliance,trial,0.40752281479070035,0.3405502463205855,0.6534473124253548,0.4930128338329395,0.2148057907765246,0.41422300055089206
doc_06248,champion,2024-01-31T08:00:00,GP,General Practice,Large Hospital,6-20,colleague_invite,colleague_recommended,trial,0.9158289718858297,0.0672014408174199,0.9253763617103824,0.0060803403945108095,0.745792348089669,0.0
doc_06249,passive_tryer,2024-01-17T08:00:00,Physician Associate,Cardiology,Telehealth,2-5,conference,curiosity,trial,0.21236131356253854,0.6020691517872292,0.1033421713574788,0.9413250560242504,0.17879380160557778,0.7032281429197909
doc_06250,busy_registrar,2024-01-21T08:00:00,Registrar,Emergency,Telehealth,6-20,conference,save_time,starter,0.45543526952552954,0.3076765673087188,0.4907343710419019,0.4979189097306335,0.24516800659309515,0.29650495116669684
doc_06251,busy_registrar,2024-01-20T08:00:00,Registrar,Orthopaedics,Telehealth,20+,paid_ad,curiosity,trial,0.6545872935954311,0.25484870881286487,0.49535833992479783,0.5296719840541686,0.22683560328967964,0.37367755604829317
doc_06252,busy_registrar,2024-01-27T08:00:00,Registrar,Cardiology,Large Hospital,1,paid_ad,curiosity,trial,0.42473672336789275,0.2763916089556765,0.6240969976960875,0.4952410750664949,0.17354505272264548,0.44223871899531014
doc_06253,busy_registrar,2024-01-18T08:00:00,Registrar,Cardiology,Telehealth,20+,referral,better_notes,starter,0.4793235638086366,0.14227950535352155,0.4952855935024127,0.596395299387382,0.16594331489577022,0.3444131549619051
doc_06254,early_adopter,2024-01-27T08:00:00,Specialist,Emergency,Solo,6-20,paid_ad,curiosity,pro,0.8363297796076652,0.035972836891495406,0.7511344109496991,0.042567522094803315,0.4468624976548979,0.17969046644667772
doc_06255,passive_tryer,2024-01-12T08:00:00,Nurse Practitioner,Cardiology,Small Clinic,20+,organic,better_notes,trial,0.23864035158356836,0.6587457802795421,0.05718737549891919,0.8415254021727755,0.032750321393457994,0.6966282740883556
doc_06256,passive_tryer,2024-01-24T08:00:00,Registrar,Oncology,Solo,1,paid_ad,better_notes,pro,0.12756304536634164,0.5478903301253593,0.2667693993868458,0.9480850210442187,0.06380280828186759,0.6119758063990648
doc_06257,skeptical_senior,2024-01-07T08:00:00,Specialist,Radiology,Solo,1,colleague_invite,better_notes,starter,0.36767101842259925,0.7654307113674179,0.1874283828182298,0.8211943973027211,0.4839123206113948,0.6372310295461957
doc_06258,passive_tryer,2024-01-21T08:00:00,Registrar,Radiology,Small Clinic,1,organic,compliance,starter,0.22360620636161274,0.6627296194822944,0.23425284070305247,0.7698408062449872,0.06267539170101323,0.7090379307115655
doc_06259,skeptical_senior,2024-01-25T08:00:00,GP,Neurology,Telehealth,6-20,paid_ad,better_notes,trial,0.28569310722006486,0.6238503081653324,0.27660358061701296,0.8108356503447,0.5146615091645375,0.6101825702563985
doc_06260,champion,2024-01-11T08:00:00,Nurse Practitioner,Paediatrics,Solo,1,organic,better_notes,trial,0.7769541261912623,0.0,0.8052304038545146,0.13423943693343016,0.6627013853790824,0.003611703014275719
doc_06261,busy_registrar,2024-01-13T08:00:00,Registrar,Paediatrics,Large Hospital,1,organic,better_notes,trial,0.5128311041583958,0.2512446239229298,0.6597763974116266,0.6247592387634987,0.21777860676679506,0.2819223643109136
doc_06262,passive_tryer,2024-01-15T08:00:00,Specialist,Cardiology,Solo,20+,organic,better_notes,trial,0.1482718392382174,0.7523328945645343,0.004383680315859033,0.9032767455930739,0.1499527569721009,0.7361081976032164
doc_06263,skeptical_senior,2024-01-29T08:00:00,GP,Radiology,Solo,20+,paid_ad,compliance,pro,0.3986333130916307,0.7630114287239721,0.046936795769796466,0.882241870281851,0.5567928831921086,0.4987368575442278
doc_06264,skeptical_senior,2024-01-14T08:00:00,GP,Paediatrics,Telehealth,2-5,colleague_invite,compliance,pro,0.4374693461871008,0.7984981289831636,0.33075990402956473,0.9043593444833291,0.5671856155206842,0.5516828726772648
doc_06265,champion,2024-01-27T08:00:00,Specialist,Oncology,Solo,2-5,paid_ad,save_time,starter,0.9491047343068387,0.07726641317515773,0.9552084336269469,0.0,0.6759804589817597,0.15696710907777842
doc_06266,busy_registrar,2024-01-19T08:00:00,Registrar,Paediatrics,Telehealth,6-20,conference,compliance,starter,0.5301833503293099,0.16540545141717844,0.4367380749088294,0.40863909976905866,0.2953759217053527,0.3673791474823198
doc_06267,passive_tryer,2024-01-07T08:00:00,Specialist,Psychiatry,Solo,1,referral,curiosity,starter,0.12175363610306057,0.5605429113213158,0.1321006627988313,0.8860750244955315,0.15667937828188788,0.6446765732623205
doc_06268,busy_registrar,2024-01-16T08:00:00,Registrar,Oncology,Small Clinic,2-5,organic,compliance,trial,0.4684983276546401,0.36595891973828903,0.46989299553209457,0.4898935375820832,0.12064097713914228,0.323986118358319
doc_06269,passive_tryer,2024-01-04T08:00:00,Nurse Practitioner,General Practice,Small Clinic,6-20,organic,better_notes,trial,0.3194788311392067,0.6899087887206071,0.04322154196962738,0.8886643781654997,0.14945426150335345,0.7137718575402742
doc_06270,skeptical_senior,2024-01-10T08:00:00,Specialist,Orthopaedics,Telehealth,1,colleague_invite,compliance,starter,0.38540085787437767,0.8945409127011348,0.27476350479960465,0.7527544925302266,0.595322636158311,0.5914101265424971
doc_06271,busy_registrar,2024-01-17T08:00:00,Registrar,Radiology,Large Hospital,6-20,paid_ad,colleague_recommended,trial,0.5059009554897599,0.25909540224950584,0.437630702217706,0.4843628714044037,0.18157653218874106,0.33142667770380246
doc_06272,early_adopter,2024-01-31T08:00:00,GP,Neurology,Small Clinic,20+,referral,compliance,trial,0.6997116895763742,0.021098328431401688,0.7602905281501033,0.22418025906424893,0.4945622445862723,0.18957726426834196
doc_06273,skeptical_senior,2024-01-06T08:00:00,Specialist,Oncology,Solo,2-5,referral,save_time,trial,0.3029621418358681,0.884992426939522,0.2843515388788563,0.8593165002171907,0.5102038643560776,0.6247011809519709
doc_06274,skeptical_senior,2024-01-09T08:00:00,Specialist,Oncology,Telehealth,1,organic,save_time,trial,0.3392654207812907,0.7942374549952825,0.14969110481419426,0.7455759740884885,0.4895555422913312,0.5813792011061331
doc_06275,busy_registrar,2024-01-16T08:00:00,Registrar,Radiology,Telehealth,6-20,colleague_invite,curiosity,trial,0.6206092251702309,0.2078367487053519,0.5525427430208063,0.4021415536995672,0.20412074468485938,0.4328253265380016
doc_06276,early_adopter,2024-01-19T08:00:00,Physician Associate,Emergency,Solo,20+,referral,better_notes,pro,0.8378345520253712,6.415654706480104e-05,0.8355599848546114,0.37142563453349614,0.46899197893864325,0.20705136827453902
doc_06277,busy_registrar,2024-01-18T08:00:00,Registrar,Psychiatry,Small Clinic,1,referral,curiosity,pro,0.42833565069153196,0.32387178392222304,0.5174974261713932,0.5898647374952734,0.29742735515805574,0.37139083484997193
doc_06278,passive_tryer,2024-01-09T08:00:00,Physician Associate,Oncology,Telehealth,1,referral,curiosity,starter,0.06849471344157904,0.5016969526224246,0.38522754533344605,0.9310506839606881,0.09809991681875069,0.7037587392428136
doc_06279,champion,2024-01-05T08:00:00,Specialist,Emergency,Telehealth,1,conference,compliance,trial,0.7923802535271838,0.07066999302840932,0.8433284233390959,0.0,0.7558145723958419,0.0
doc_06280,passive_tryer,2024-01-08T08:00:00,Physician Associate,Dermatology,Solo,6-20,referral,save_time,starter,0.13058799566325927,0.5932895866701715,0.2709619604959395,0.8049760913916693,0.08018976205838445,0.6883891428891933
doc_06281,early_adopter,2024-01-30T08:00:00,Nurse Practitioner,Orthopaedics,Small Clinic,1,referral,better_notes,trial,0.7094366980631018,0.14297540136260925,0.8237722835107014,0.089793469103798,0.4344975278661262,0.09029347732325226
doc_06282,early_adopter,2024-01-03T08:00:00,GP,Paediatrics,Telehealth,20+,paid_ad,better_notes,pro,0.7393991644199576,0.08812308770420156,0.7116436643186331,0.17367814715224894,0.43903844820636706,0.06288141264320855
doc_06283,busy_registrar,2024-01-03T08:00:00,Registrar,Neurology,Small Clinic,6-20,conference,better_notes,starter,0.5427272973901328,0.2458718712440398,0.5797132992992668,0.5997472758772548,0.19766366423207263,0.356760701407062
doc_06284,skeptical_senior,2024-01-15T08:00:00,Specialist,Orthopaedics,Large Hospital,20+,conference,compliance,pro,0.2984755854476706,0.6837822529168872,0.37077622783756464,0.9117712159486977,0.5608599838567688,0.5189938199346237
doc_06285,skeptical_senior,2024-01-07T08:00:00,GP,Cardiology,Telehealth,2-5,colleague_invite,compliance,trial,0.3836412388937936,0.7126658674679917,0.22854339075365032,0.7421674782749151,0.45245903018364414,0.5616897007934412
doc_06286,skeptical_senior,2024-01-04T08:00:00,GP,General Practice,Small Clinic,20+,organic,compliance,trial,0.3965582273137554,0.6887042723878751,0.2282278752328323,0.9734828508575653,0.49070285194658814,0.6346432575807389
doc_06287,passive_tryer,2024-01-13T08:00:00,Physician Associate,Cardiology,Solo,1,organic,curiosity,starter,0.25242836267025653,0.6425939209160683,0.0829705932179204,0.867518528254441,0.0630995451591961,0.6656298854383462
doc_06288,passive_tryer,2024-01-27T08:00:00,Registrar,Psychiatry,Large Hospital,1,organic,better_notes,starter,0.40897789102515114,0.4494336246605384,0.1501899649679311,0.7264998136037013,0.07242744587533623,0.7782219201387732
doc_06289,skeptical_senior,2024-01-17T08:00:00,Specialist,Neurology,Telehealth,6-20,colleague_invite,colleague_recommended,trial,0.3295965547552381,0.8225346987617281,0.25648969343942934,0.829042872541791,0.5343142112141326,0.5563094088586226
doc_06290,busy_registrar,2024-01-07T08:00:00,Registrar,Radiology,Telehealth,2-5,colleague_invite,better_notes,starter,0.684861660926544,0.28077442880103887,0.5933708931549508,0.5767354647982957,0.3147459162940536,0.4177861265118154
doc_06291,skeptical_senior,2024-01-14T08:00:00,Specialist,Oncology,Small Clinic,2-5,organic,save_time,trial,0.413006439555312,0.7986532250001562,0.23168324103652346,0.8893900243235026,0.5054728026806132,0.4959616201769962
doc_06292,early_adopter,2024-01-28T08:00:00,Registrar,Radiology,Large Hospital,20+,colleague_invite,better_notes,trial,0.7168933917181853,0.08060527650585517,0.7273771965093281,0.11504719366756923,0.45347416018272646,0.14411183647510462
doc_06293,busy_registrar,2024-01-21T08:00:00,Registrar,Emergency,Telehealth,6-20,paid_ad,curiosity,starter,0.45659732084008864,0.1682366465047552,0.471522524252838,0.4794341052469373,0.23758240423595556,0.36508749282769515
doc_06294,early_adopter,2024-01-22T08:00:00,Specialist,Paediatrics,Solo,20+,colleague_invite,better_notes,starter,0.7255435515381145,0.06558706382816921,0.7400039508094447,0.13061626517350783,0.4739964759969867,0.1323928801122059
doc_06295,skeptical_senior,2024-01-22T08:00:00,GP,Radiology,Solo,6-20,referral,colleague_recommended,trial,0.28272724502726737,0.7417531227887968,0.16773582059085998,0.8871732842972974,0.5820600293857877,0.5885419466499509
doc_06296,passive_tryer,2024-01-17T08:00:00,Specialist,Radiology,Small Clinic,6-20,colleague_invite,better_notes,trial,0.24309078922547636,0.5599972588926629,0.19289729101048464,0.982202954874036,0.09006271150466405,0.7615508377770257
doc_06297,busy_registrar,2024-01-14T08:00:00,Registrar,Psychiatry,Telehealth,20+,conference,better_notes,starter,0.4709231728959413,0.29524626189438635,0.5514878076659083,0.4852402203542466,0.21944979601673437,0.32874115067351767
doc_06298,busy_registrar,2024-01-30T08:00:00,Registrar,Psychiatry,Large Hospital,2-5,organic,better_notes,pro,0.5213430192535587,0.2824722681095817,0.4792850134134966,0.5243308364945672,0.2505518312332861,0.3780550645582926
doc_06299,passive_tryer,2024-01-11T08:00:00,Nurse Practitioner,Dermatology,Small Clinic,1,paid_ad,curiosity,trial,0.27667331087305885,0.600410439225892,0.15852180717517567,0.9265202012697078,0.0923199038675585,0.6627921057956178
doc_06300,passive_tryer,2024-01-23T08:00:00,Physician Associate,Oncology,Solo,1,paid_ad,colleague_recommended,trial,0.23779338433819036,0.6186175167897391,0.16321239470347637,0.9905943019158742,0.14070381442487645,0.659653016678928
doc_06301,skeptical_senior,2024-01-06T08:00:00,Specialist,Emergency,Small Clinic,2-5,colleague_invite,save_time,starter,0.5057626019747329,0.8110677274775939,0.21063340236861647,0.9602995443249113,0.5241929350399996,0.5863414894525979
doc_06302,skeptical_senior,2024-01-09T08:00:00,GP,Paediatrics,Small Clinic,1,organic,curiosity,pro,0.3564675867686417,0.6799774709138582,0.21991141268877684,0.7135958795032862,0.5240347184708757,0.5380098589875278
doc_06303,skeptical_senior,2024-01-16T08:00:00,Specialist,Cardiology,Small Clinic,20+,organic,colleague_recommended,trial,0.32097239815185846,0.8611945220658057,0.25110662325503785,0.877269341889874,0.5644945276954457,0.5060690647163102
doc_06304,skeptical_senior,2024-01-16T08:00:00,Specialist,Neurology,Solo,20+,referral,curiosity,starter,0.380856545762713,0.7602139913661968,0.1260669038303644,0.8446808946853958,0.5058400851810404,0.5350518065577647
doc_06305,passive_tryer,2024-01-25T08:00:00,Specialist,Orthopaedics,Telehealth,1,paid_ad,colleague_recommended,trial,0.1878753686958172,0.6855768510960636,0.1277322208304421,0.8725213380477369,0.09640586289700795,0.8013485455695746
doc_06306,passive_tryer,2024-01-31T08:00:00,Nurse Practitioner,Neurology,Telehealth,2-5,conference,curiosity,trial,0.22133161953134353,0.49464940349994074,0.08884492502447633,0.8793919234301725,0.10311141668530067,0.7923178554552162
doc_06307,busy_registrar,2024-01-07T08:00:00,Registrar,Oncology,Large Hospital,1,paid_ad,compliance,trial,0.5081423952382264,0.29148574950796474,0.5984411556495633,0.5045626911532755,0.29808791219623537,0.34166923897292123
doc_06308,passive_tryer,2024-01-31T08:00:00,GP,Paediatrics,Small Clinic,20+,paid_ad,colleague_recommended,trial,0.19212704604637643,0.5753428517468671,0.2034204055543375,0.8918758819806123,0.0698127509014901,0.684864220688036
doc_06309,passive_tryer,2024-01-11T08:00:00,Specialist,Radiology,Telehealth,1,conference,compliance,trial,0.13746502734824842,0.4848786754740742,0.07111923523710223,0.7816670278593177,0.13815215452144816,0.7814892684084356
doc_06310,skeptical_senior,2024-01-25T08:00:00,GP,Cardiology,Solo,2-5,paid_ad,colleague_recommended,starter,0.3261256917338973,0.8273257375730214,0.21852851014234215,0.9763732012598157,0.611024442991092,0.5249134081259607
doc_06311,passive_tryer,2024-01-02T08:00:00,Registrar,Orthopaedics,Solo,2-5,referral,compliance,starter,0.19506427555993605,0.5292914317811807,0.13014154027223768,0.836676954453443,0.06018293852858262,0.6743124256485771
doc_06312,busy_registrar,2024-01-28T08:00:00,Registrar,Orthopaedics,Telehealth,1,conference,save_time,trial,0.5885630839522491,0.2640224331305255,0.4492459329486562,0.48616272556237067,0.3286066345211699,0.43842954765185105
doc_06313,busy_registrar,2024-01-17T08:00:00,Registrar,Dermatology,Small Clinic,6-20,paid_ad,curiosity,pro,0.5534388424431622,0.2893439568956887,0.5173067907704402,0.45806686216936027,0.2569920291444292,0.4424416687810544
doc_06314,passive_tryer,2024-01-25T08:00:00,GP,Dermatology,Solo,2-5,referral,better_notes,trial,0.11673907591104155,0.6163047557884578,0.18361133822704606,0.8803462566542323,0.12303006528916689,0.7577339770935436
doc_06315,busy_registrar,2024-01-02T08:00:00,Registrar,Psychiatry,Large Hospital,20+,colleague_invite,colleague_recommended,pro,0.43776226319587336,0.3159175426672142,0.5396132715706582,0.34332274325689943,0.34178907300711325,0.3589291320825416
doc_06316,early_adopter,2024-01-22T08:00:00,GP,Paediatrics,Solo,20+,paid_ad,curiosity,starter,0.6764472148726304,0.16542783729032415,0.7355746572770656,0.12951024181864887,0.4487117290880108,0.11244134476915651
doc_06317,champion,2024-01-20T08:00:00,Nurse Practitioner,Oncology,Large Hospital,6-20,referral,save_time,trial,0.8388516225464266,0.12853823783612728,0.8865230808183784,0.21209503996416215,0.7463485382035793,0.12067957259799561
doc_06318,busy_registrar,2024-01-16T08:00:00,Registrar,Dermatology,Solo,2-5,conference,compliance,trial,0.44945590774762784,0.21733015465611571,0.4200621574078203,0.5905228089170633,0.2916643056165027,0.4303256335633419
doc_06319,champion,2024-01-21T08:00:00,GP,Oncology,Solo,1,paid_ad,colleague_recommended,trial,0.9168267727267763,0.07919366327034308,0.9596744840883372,0.0,0.6952754447957414,0.09914871031560438
doc_06320,champion,2024-01-31T08:00:00,GP,Oncology,Large Hospital,2-5,colleague_invite,better_notes,starter,0.8535782849910167,0.07616099832436746,0.819275918662514,0.09572347694984942,0.7027858735837312,0.07904439792732898
doc_06321,skeptical_senior,2024-01-03T08:00:00,Specialist,Paediatrics,Solo,1,referral,save_time,starter,0.2761999956014741,0.6358819685775023,0.41536268582298386,0.9434263803509617,0.47203137590323174,0.560411260593794
